,Time,Topic,Tweet,TrueSentiment,PredictedSentiment,NumericalPredictedSentiment,roundedHourTime
720,10/18/2011 14:21,apple,iOS 5 for iPhone and iPad is Here: Apple's Best Release Yet?  http://t.co/iLYGZ5Ox #ios5 #ios @apple #ipad #tablet,neutral,neutral,0,10/18/2011 14:00
721,10/19/2011 5:15,google,Is Google planning to launch its own iTunes rival? - The Times of India http://t.co/1x73o5Yz #google,neutral,neutral,0,10/19/2011 5:00
722,10/20/2011 3:40,twitter,Sex Games http://t.co/5qtmLHJn #@JaylaStarr #@JCannonDSD #sex #Twitter #video,neutral,neutral,0,10/20/2011 3:00
723,10/19/2011 11:01,microsoft,Microsoft's Steve Ballmer attacks Android phones http://t.co/ExByurKL #windows #android #microsoft #google,neutral,neutral,0,10/19/2011 11:00
724,10/19/2011 2:51,google,Google officially announces Ice Cream Sandwich http://t.co/u702sosO  #android #google,neutral,neutral,0,10/19/2011 2:00
725,10/17/2011 17:57,apple,Contra todo pronóstico @Samsung podría ser el fabricante del #chipA6 para @Apple http://t.co/6utPqa5w,neutral,neutral,0,10/17/2011 17:00
726,10/19/2011 3:46,google,@DanyFajardo Listo Dany gracias =) ... #Google+,neutral,neutral,0,10/19/2011 3:00
727,10/20/2011 3:18,twitter,@StevenRestern Wvn soi novato en #Twitter :( me explica :D,neutral,neutral,0,10/20/2011 3:00
728,10/19/2011 17:00,microsoft,: #Microsoft renovará el Administrador de Tareas en #Windows8 http://t.co/6UhMnWdG vía @tuexperto,neutral,neutral,0,10/19/2011 17:00
729,10/19/2011 5:28,google,"Irgendwie dann doch enttäuschend, das neue #Google #Galaxy #Nexus",neutral,neutral,0,10/19/2011 5:00
730,10/19/2011 4:08,google,Uiiii Yo Quisiera Ser Tuu #GOOGLE,neutral,neutral,0,10/19/2011 4:00
731,10/16/2011 14:55,apple,Impressive service @apple genius bar metro centre. Power cable replaced free n booked in for screen replacement for free :- D,positive,neutral,0,10/16/2011 14:00
732,10/17/2011 12:57,apple,iPhone 4S 8MP camera : It´s a SONY. http://t.co/BIqBEhTb @sony @apple #apple #iphone4S #cameras,neutral,neutral,0,10/17/2011 12:00
733,10/20/2011 4:53,twitter,"""@ClearlyCassi_: I'll never forget the day we met, or how we kissed the first time."" /// I met you on #twitter and I haven't kiss you yet :p",neutral,neutral,0,10/20/2011 4:00
734,10/19/2011 11:33,microsoft,"Microsoft-CEO verspricht schöne Windows-Phone-Geräte: Apple sei erfolgreich, weil schöne Smartphones ... http://t.co/I26cnxh8 #microsoft",neutral,neutral,0,10/19/2011 11:00
735,10/15/2011 15:31,apple,@chriswglowe @apple @gadgetlab you can tell me tonight ;-) cracking open the vodka tonight if you fancy ?,neutral,neutral,0,10/15/2011 15:00
736,10/20/2011 4:33,twitter,@JakeDizzleWins We Need To Speak Sum Real Shit On #Twitter,neutral,neutral,0,10/20/2011 4:00
737,10/19/2011 3:00,google,"скромненько, быстренько без пафоса прошла презентация #google и #samsung #android",neutral,neutral,0,10/19/2011 3:00
738,10/19/2011 2:51,google,"Samsung Galaxy Nexus launching in US, Europe and Asia this November http://t.co/SzchgKIf  #android #google",neutral,neutral,0,10/19/2011 2:00
739,10/20/2011 3:54,twitter,#twitter/off,neutral,neutral,0,10/20/2011 3:00
740,10/20/2011 4:02,twitter,@twitter  + @tumblr  = Drugs are severe. #twitter #tumblr,neutral,neutral,0,10/20/2011 4:00
741,10/20/2011 4:31,twitter,#Occupy #Twitter...Let&#39;s make Twitter a Social Media not a just a Bulletin Board. Engage! Interact! Socialize!,neutral,neutral,0,10/20/2011 4:00
742,10/19/2011 3:01,google,"Hé bien c'était cool d'attendre pour voir la conférence :-), j'ai envie du #nexus #prime de #google mnt, et jouer avec #ICM #android 4.0",neutral,neutral,0,10/19/2011 3:00
743,10/17/2011 14:52,apple,Laundering Ari's iPhone not my finest moment. But after drying in bag of (organic :-) rice for 4 days it booted up!!!!!!!!!!! @apple,positive,neutral,0,10/17/2011 14:00
744,10/20/2011 4:44,twitter,"Wtf is a tweet , sounds like tha dam cartoon network #tweeted #tweeter #twitter #twitterer",negative,neutral,0,10/20/2011 4:00
745,10/20/2011 3:15,twitter,o sea primera vez que @carlo_patricio me da reply y a #TWITTER se le ocurre borrarlo? #Carajamadre! :(,neutral,neutral,0,10/20/2011 3:00
746,10/20/2011 4:10,twitter,@elias_elegantes voltoo a gosta do #TWITTER ?,neutral,neutral,0,10/20/2011 4:00
747,10/19/2011 4:45,google,"RT @TecBuzz: Google steps up its privacy game, launches Good To Know http://t.co/22QbKMpG #google",neutral,neutral,0,10/19/2011 4:00
748,10/19/2011 4:52,google,Why not send a Google card this Christmas? http://t.co/zSfuV48d #xmas #google #squidoo,neutral,neutral,0,10/19/2011 4:00
749,10/19/2011 20:52,microsoft,Updates: Windows Phone 7.5 now available more broadly http://t.co/miMgwgwo #microsoft,neutral,neutral,0,10/19/2011 20:00
750,10/19/2011 17:25,microsoft,#Microsoft CEO on #Android: You Have to Be a #Computer #Scientist to Use It - huffington post http://t.co/7PDBvauM #tech #mobile,neutral,neutral,0,10/19/2011 17:00
751,10/20/2011 3:30,twitter,Hasta mañana #Twitter,neutral,neutral,0,10/20/2011 3:00
752,10/19/2011 5:08,google,"If you need to modify your payment details that are on your phone for the Android Market, go here: http://t.co/z4gS3PxC #Google",neutral,neutral,0,10/19/2011 5:00
753,10/19/2011 23:09,microsoft,"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/vyNtU8xW",neutral,neutral,0,10/19/2011 23:00
754,10/20/2011 4:27,twitter,Nu doet alleen #twitter het,neutral,neutral,0,10/20/2011 4:00
755,10/20/2011 4:01,twitter,#twitter is a fad. Was addicted now I don't rly care.,negative,neutral,0,10/20/2011 4:00
756,10/16/2011 22:52,apple,This Moment w/ @Shyah & @DianiGroves is brought to you by @NBA @Apple @Riesling oh and http://t.co/tmQ50JRU,neutral,neutral,0,10/16/2011 22:00
757,10/20/2011 3:55,twitter,Good lord #twitter send my bloody tweets! #ihateyourightnow,negative,negative,-1,10/20/2011 3:00
758,10/19/2011 23:10,microsoft,Should you upgrade to #Microsoft Office 2010. http://t.co/gYGuYr64 #tech #Office2010,neutral,neutral,0,10/19/2011 23:00
759,10/19/2011 2:36,google,RT @twandroid Nouvelle gestion des onglets sur le navigateur #google #nexusprime,neutral,neutral,0,10/19/2011 2:00
760,10/17/2011 19:52,apple,"Por fin Adobe para #iOS, al parecer @Apple se reconcilia en esta nueva gestión.",neutral,neutral,0,10/17/2011 19:00
761,10/18/2011 11:24,apple,"Been MIA from Twitter.. But now Tweeting from my new @apple iPhone! :) #finallycool #notreally well, It IS ..I'm not :) #stilllearning",neutral,neutral,0,10/18/2011 11:00
762,10/19/2011 10:25,microsoft,RT @MahimaKurra: @CloudNewsIndia #Microsoft Announces #Open Source based #Cloud Service http://t.co/MtK3XZ2l,neutral,neutral,0,10/19/2011 10:00
763,10/19/2011 14:19,microsoft,I became a #Citizenship #Member at @Microsoft ...Thanks #GOD :) #MSPEgypt #Microsoft,positive,positive,1,10/19/2011 14:00
764,10/17/2011 23:11,apple,Had ma Ipas not 24 hours an I jailbroke it...now its SHAGGED itunes won't letme restore it @apple SYM!!!!,negative,neutral,0,10/17/2011 23:00
765,10/19/2011 2:23,microsoft,"#Microsoft CEO Steve Ballmer on Not #Buying #Yahoo: “Sometimes, You’re Lucky” http://t.co/uyDNZ4r0 #mcommerce #business",neutral,neutral,0,10/19/2011 2:00
766,10/19/2011 15:45,microsoft,#TonyBates on #Microsoft Acquisition of #Skype via Microsoft - http://t.co/GtoJxLhH,neutral,neutral,0,10/19/2011 15:00
767,10/19/2011 3:18,google,#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/5PAI7r8y,neutral,neutral,0,10/19/2011 3:00
768,10/19/2011 3:08,google,"RT @interfase: Andy Rubin de #Google develó oficialmente el Samsung #GalaxyNexus, el 1er smartphone con #Android4.0 Ice Cream Sandwich h ...",neutral,neutral,0,10/19/2011 3:00
769,10/19/2011 15:49,microsoft,"@allyfish87 leaning that way for battery. Have #Microsoft xbox, media pc and zune so would a Droid fit better? #idk thanks tho :)",neutral,positive,1,10/19/2011 15:00
770,10/19/2011 4:38,google,AsiaClassifiedToday Apple blames iPhone rumours for share dive - TVNZ: Globe and MailApple bl... http://t.co/hlxJVMUr #asia #google #biz,neutral,neutral,0,10/19/2011 4:00
771,10/20/2011 4:04,twitter,"@Olsensn osea, #fb no me notificó del inbox de los planes de la boda...por eso uso más el #twitter ¬¬' anyway, ya contesté por fin! =)",neutral,neutral,0,10/20/2011 4:00
772,10/19/2011 21:41,microsoft,RT @raZcacielo: #Bill_Gates llamado a declarar por un antiguo caso de monopolio contra #Microsoft http://t.co/DZ9ZqCgX,neutral,neutral,0,10/19/2011 21:00
773,10/19/2011 14:15,microsoft,#Microsoft превратит любую поверхность в тачскрин http://t.co/vkXG7AZ5,neutral,neutral,0,10/19/2011 14:00
774,10/19/2011 4:30,google,Ice Cream Sandwich Android: #IceCreamSandwichAndroid  #Ice #Cream #Sandwich #Android http://t.co/pVRaHhxR #google #youtube,neutral,neutral,0,10/19/2011 4:00
775,10/18/2011 21:07,apple,Ud alguna vez ha llamado al servicio de @apple support? Se nota!! Con razon le gusta apple : @,neutral,neutral,0,10/18/2011 21:00
776,10/20/2011 4:12,twitter,I'm goin 2 bed #TWITTER dead tonight,neutral,neutral,0,10/20/2011 4:00
777,10/20/2011 3:52,twitter,me encanta la pareja de @lari_riquelme en el #bailando2011! pasame su #twitter!,neutral,neutral,0,10/20/2011 3:00
778,10/19/2011 4:30,google,Rocksmith: #Rocksmith  #Rocksmith http://t.co/JNS1oEZN #google #youtube,neutral,neutral,0,10/19/2011 4:00
779,10/20/2011 4:31,twitter,My #Twitter #Diary مذكرات تويتري is out! http://t.co/JLsrgOXI ▸ Top stories today via @socialwediatips,neutral,neutral,0,10/20/2011 4:00
780,10/19/2011 3:19,google,Voici un très bon résumé de l'annonce du #GalaxyNexus de #Google http://t.co/O0bh5nBp,neutral,neutral,0,10/19/2011 3:00
781,10/19/2011 7:52,microsoft,#Microsoft #LifeCam NX-3000 #Webcam (Gray) Review http://t.co/zJMHBPH7 #nx3000 #laptopwebcam #notebooks #laptop,neutral,neutral,0,10/19/2011 7:00
782,10/20/2011 3:26,twitter,Hola! bienvenidos al mundo en cuando #twitter se convierte en una adicción y no podés estar un día sin entrar ... ahhh,neutral,neutral,0,10/20/2011 3:00
783,10/15/2011 18:35,apple,@rjakesuk mine is past the warranty and I don't have AppleCare. #ios5 @apple,neutral,neutral,0,10/15/2011 18:00
784,10/19/2011 5:43,google,Very nice trivia game by #Google. Helps you use their search better http://t.co/c5Tu3dZK #fb,positive,neutral,0,10/19/2011 5:00
785,10/20/2011 3:32,twitter,tengo q ir a dormir pero no qiero xD #Twitter =D,neutral,neutral,0,10/20/2011 3:00
786,10/19/2011 19:28,microsoft,#Microsoft Eyes A New Approach to Social #Search http://t.co/lh6pRoAM,neutral,neutral,0,10/19/2011 19:00
787,10/19/2011 19:30,microsoft,"قال الرئيس التنفيذي لشركة #Microsoft ستيف بالمر اليوم في مؤتمر Web 2.0 ان اجهزة الأندرويد اجهزه ممله واضاف 
=
#Android_ar #Tech_ar",neutral,neutral,0,10/19/2011 19:00
788,10/20/2011 3:37,twitter,El dia de hoy esta muy flojo el #Twitter qe pasaa DDDDDDDD: la apocalipsis ok no jaja,neutral,neutral,0,10/20/2011 3:00
789,10/20/2011 4:20,twitter,@AlexMufferi #twitter&gt;facebook,positive,neutral,0,10/20/2011 4:00
790,10/18/2011 16:39,apple,RT @HowardMortman: .RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/7vZSIXpy,neutral,neutral,0,10/18/2011 16:00
791,10/16/2011 3:07,apple,"Create new folders from within your photo album in #iOS5, finally!! Thanks @Apple, that's been a thorn in my side for a while. #newfeature",positive,positive,1,10/16/2011 3:00
792,10/20/2011 3:28,twitter,"RT @guuuif: Meu twitter tá ficando velho já, My #twitter age is 285 days 8 hours 52 minutes 40 seconds",neutral,neutral,0,10/20/2011 3:00
793,10/19/2011 3:17,google,ahahaa for the twitpic... the power of #google,neutral,neutral,0,10/19/2011 3:00
794,10/20/2011 4:30,twitter,"facebook oof , #twitter of... night night every1!",neutral,neutral,0,10/20/2011 4:00
795,10/19/2011 20:46,microsoft,#GA-repost: RT @whymicrosoft Are you making the move from #GoogleApps to #Microsoft? &gt;&gt; #Metalogix can migrate y... http://t.co/z3Z3X9pA,neutral,neutral,0,10/19/2011 20:00
796,10/19/2011 5:24,google,"Samsung, Google Unveil Phone http://t.co/tzj1bYNc
#Google",neutral,neutral,0,10/19/2011 5:00
797,10/20/2011 4:07,twitter,RT @FucknWithFatty: #Twitter needs to get their shit together cause they fucking up! I'm not getting my RT's or mentions. -______________-,negative,negative,-1,10/20/2011 4:00
798,10/20/2011 4:36,twitter,"People that do this "" #This #Is #My #Twitter "" and pound everything. Needs to delete their Twitter.",neutral,neutral,0,10/20/2011 4:00
799,10/19/2011 3:27,google,RT @Sarahhhhh112: @_xmas_carroll Yeah I got #skype and #google+ and #twitter so who needs facebook?,positive,neutral,0,10/19/2011 3:00
800,10/20/2011 4:10,twitter,hahahhaha´ no puedo usar el #twitter por laa compuu,neutral,neutral,0,10/20/2011 4:00
801,10/19/2011 3:39,google,Massive Galaxy Nexus/Ice Cream Sandwich Recap. - http://t.co/I8SW5Udz #galaxynexus #Google #ics #Samsung,neutral,neutral,0,10/19/2011 3:00
802,10/19/2011 11:22,microsoft,#Microsoft's Kinect brings 'playful learning' to the Xbox 360 http://t.co/1KAi853k,neutral,neutral,0,10/19/2011 11:00
803,10/17/2011 18:07,apple,@betweensundays Ah! Yeah...should be an option...hopefully @apple figures that out. Thx,negative,neutral,0,10/17/2011 18:00
804,10/19/2011 8:32,microsoft,"Omni Touch Screen System: going beyond the ""touch screens"" http://t.co/SH2fCwuS  #Featured #Tech&amp;Gadgets #Microsoft #Omnitouch",neutral,neutral,0,10/19/2011 8:00
805,10/16/2011 6:33,apple,"Finally got my iPhone 4S, thanks @Apple. Stupid @att. Learned my lesson.",positive,neutral,0,10/16/2011 6:00
806,10/19/2011 16:04,microsoft,Steve Ballmer slams Android #microsoft #steveballmer http://t.co/wfSSexks,neutral,neutral,0,10/19/2011 16:00
807,10/20/2011 3:24,twitter,RT @JolieeSharmeda #twitter be fucking up,negative,neutral,0,10/20/2011 3:00
808,10/19/2011 16:16,microsoft,Does anyone out there have some good online training or tips on using InforPath 2010 to build forms with rules?  #Microsoft #SharePoint,neutral,neutral,0,10/19/2011 16:00
809,10/20/2011 3:19,twitter,@EdiSant1 tah di mais em mlk fez um #twitter haha,neutral,neutral,0,10/20/2011 3:00
810,10/19/2011 5:21,google,"#Google #Docs presentations get real-time collaboration, transition effects and more: Google… http://t.co/COSF8WUS",neutral,neutral,0,10/19/2011 5:00
811,10/19/2011 5:42,google,Now it's time for some Ice Cream Sandwich! #Samsung launched it's latest Android Galaxy Nexus phone powered by #Google,neutral,neutral,0,10/19/2011 5:00
812,10/19/2011 4:21,google,Desbloquear el telefono con reconocimiento facial vs la habilidad de interactuar con tu voz #Apple #vs #Google,neutral,neutral,0,10/19/2011 4:00
813,10/17/2011 16:41,apple,So my iMessage still isn't working! @apple,negative,neutral,0,10/17/2011 16:00
814,10/19/2011 5:26,google,"""Hay que darse prisa en conocer el fenómeno web... Acabará en tres ... - El… http://t.co/ynksEeUN #google",neutral,neutral,0,10/19/2011 5:00
815,10/19/2011 3:34,google,"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/lfpPk5Yk",neutral,neutral,0,10/19/2011 3:00
816,10/15/2011 15:22,apple,"This does not bode well. After charging all night, my @Apple iPhone 4S has 25% battery after only 3hr off charger with no calls & light use",negative,neutral,0,10/15/2011 15:00
817,10/19/2011 19:43,microsoft,#Microsoft wants to transform your hand into a touchscreen: http://t.co/J8FgWWgS via @AddThis,neutral,neutral,0,10/19/2011 19:00
818,10/19/2011 4:27,google,#Google #News: Unwrapping Ice Cream Sandwich on the Galaxy Nexus: (Cross-posted on the Google Mob... http://t.co/0PkK7J5D #harshgandhitk,neutral,neutral,0,10/19/2011 4:00
819,10/20/2011 3:18,twitter,RT @loveable_letty8: Night #twitter,neutral,neutral,0,10/20/2011 3:00
820,10/18/2011 18:37,apple,"Just apply for a job at @Apple, hope they call me lol",positive,neutral,0,10/18/2011 18:00
821,10/19/2011 21:10,microsoft,@tomcastiglia Great job today! Engaging presentations from @HersheyTech #Kofax and @Collabware  at the #Microsoft Tech Center  in Irvine.,neutral,neutral,0,10/19/2011 21:00
822,10/19/2011 14:15,microsoft,Microsoft: “Şanslıyız ki Yahoo’yu satın almadık” - Bilgi Çağı http://t.co/0gAQ1FpQ aracılığıyla @bilgicagi #Microsoft #SteveBallmer #Yahoo,neutral,neutral,0,10/19/2011 14:00
823,10/19/2011 21:33,microsoft,"#Termine am 20. Oktober ++ #ADVA, #Nokia und #Microsoft öffnen ihre Bücher http://t.co/aoZoNUKf",neutral,neutral,0,10/19/2011 21:00
824,10/20/2011 4:47,twitter,@PrettyFuckn_Lee Welcum too #Twitter Cuz ;),neutral,neutral,0,10/20/2011 4:00
825,10/16/2011 3:13,apple,Had issues with #Siri reaching network today. Too many uses or my signal? @apple,negative,negative,-1,10/16/2011 3:00
826,10/19/2011 3:04,google,RT @charmybird Soon. Getting ready for the party. #google #android #icecreamsandwich http://t.co/puMwmM9m,neutral,neutral,0,10/19/2011 3:00
827,10/20/2011 3:33,twitter,@danielpulido03 Con el tiempo querido amigo entenderas pronto aprenderas... alabado sea #twitter el diario de #personasinviables :D,neutral,neutral,0,10/20/2011 3:00
828,10/19/2011 3:08,google,"RT @SebasCoulombe: Thanks to Samsung and Google, I'm now craving for some Ice Cream Sandwich !  #IceCreamSandwich #Google #Samsung",positive,positive,1,10/19/2011 3:00
829,10/19/2011 5:42,google,AsiaClassifiedToday: TH Peng Joins Grey as Chairman and CEO of Grey Greater China - MarketWat... http://t.co/Hd4pi9lM #asia #google #ads,neutral,neutral,0,10/19/2011 5:00
830,10/20/2011 3:15,twitter,"Wordd ""@BblowPoundz This #TT was well needed cuz I thought #Twitter was dien.",neutral,neutral,0,10/20/2011 3:00
831,10/17/2011 19:16,apple,Hall Pass had me rolling...... @Apple bee's lookin for nookie really,neutral,neutral,0,10/17/2011 19:00
